id,spatial_representation_type
2269a79f-0e55-456b-6a8a-ab7064d779db,
a9e24e65-1800-578a-7330-e69c76bd3fc1,
25784cfd-d4b8-7a55-52c8-71b3f94b0b0c,
ea776604-0c9c-7c0e-b1e7-e166f46286e9,
86feb87e-bcd0-b9f9-e694-8281c1379ab8,
624c36b6-3d68-bc38-bbe6-7756999feb53,
00b2cdba-9622-8eba-530d-f0342398ce8f,
4cc7f0a3-783c-4a0f-13b9-7a40863f3c4a,
d1f0aa55-e77f-04e3-d58b-49cc066bf67d,
b1f68e8f-8387-290b-125e-ff4b32d64dc4,
10144257-daae-bca3-5acc-4fef5f475971,
5ecf16d9-d965-d79f-3f8f-3de380642777,
dda132a8-7b62-7c0c-2188-7635409ff9fa,
cf2234f2-335c-983c-389f-4b9496df6fa4,
f9a03a44-53b7-1bb4-43ad-03839965d489,
3eb78dbf-8341-a0e5-e1f4-a8a2cddf7d6e,
8601b54d-2266-e600-6ffe-e3e329de644d,
129ce8db-31de-de90-373b-45377e100c4d,
4db97780-d5fb-59c8-a6ab-30ecf524c581,
900b86f8-9e3b-22fe-e68a-fb0b4334cdda,
e2441a4b-1e25-407c-9016-206b8d2e3488,
520c8052-dc94-0edd-d6e6-766e5e85cf3b,
ea5055c1-a492-1fde-6e7c-faea11a383fa,
ceb4bd44-bba5-1987-45be-8489db79863a,
